,index,data_level,public_or_independent,district_number,district_name,school_number,school_name,sub_population,fsa_skill_code,grade,number_expected_writers,number_writers,score,year_start,year_end
6327,323634,SCHOOL LEVEL,BC Public School,73.0,Kamloops/Thompson,7324078.0,McGowan Park Elementary,ABORIGINAL,Writing,4,11,11,2.0909,2018,2019
6328,323635,SCHOOL LEVEL,BC Public School,73.0,Kamloops/Thompson,7324078.0,McGowan Park Elementary,NON ABORIGINAL,Writing,4,56,55,2.2909,2018,2019
6329,323636,SCHOOL LEVEL,BC Public School,73.0,Kamloops/Thompson,7324078.0,McGowan Park Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,63,62,2.2742,2018,2019
6330,323674,SCHOOL LEVEL,BC Public School,75.0,Mission,7575007.0,Mission Central Elementary,ALL STUDENTS,Writing,4,31,20,1.6,2018,2019
6331,323675,SCHOOL LEVEL,BC Public School,75.0,Mission,7575007.0,Mission Central Elementary,FEMALE,Writing,4,19,14,1.6429,2018,2019
6332,323676,SCHOOL LEVEL,BC Public School,75.0,Mission,7575007.0,Mission Central Elementary,MALE,Writing,4,12,6,1.5,2018,2019
6333,323677,SCHOOL LEVEL,BC Public School,75.0,Mission,7575007.0,Mission Central Elementary,ABORIGINAL,Writing,4,13,9,1.4444,2018,2019
6334,323678,SCHOOL LEVEL,BC Public School,75.0,Mission,7575007.0,Mission Central Elementary,NON ABORIGINAL,Writing,4,18,11,1.7273,2018,2019
6335,323679,SCHOOL LEVEL,BC Public School,75.0,Mission,7575007.0,Mission Central Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,25,16,1.6875,2018,2019
6336,323690,SCHOOL LEVEL,BC Public School,75.0,Mission,7575020.0,Windebank Elementary,ALL STUDENTS,Writing,4,49,48,2.0625,2018,2019
6337,323691,SCHOOL LEVEL,BC Public School,75.0,Mission,7575020.0,Windebank Elementary,FEMALE,Writing,4,30,30,2.2,2018,2019
6338,323692,SCHOOL LEVEL,BC Public School,75.0,Mission,7575020.0,Windebank Elementary,MALE,Writing,4,19,18,1.8333,2018,2019
6339,323693,SCHOOL LEVEL,BC Public School,75.0,Mission,7575020.0,Windebank Elementary,ABORIGINAL,Writing,4,12,12,1.75,2018,2019
6340,323694,SCHOOL LEVEL,BC Public School,75.0,Mission,7575020.0,Windebank Elementary,NON ABORIGINAL,Writing,4,37,36,2.1667,2018,2019
6341,323695,SCHOOL LEVEL,BC Public School,75.0,Mission,7575020.0,Windebank Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,45,44,2.0909,2018,2019
6342,323696,SCHOOL LEVEL,BC Public School,75.0,Mission,7575023.0,Cherry Hill Elementary,ALL STUDENTS,Writing,4,34,25,1.72,2018,2019
6343,323697,SCHOOL LEVEL,BC Public School,75.0,Mission,7575023.0,Cherry Hill Elementary,FEMALE,Writing,4,13,10,2.2,2018,2019
6344,323698,SCHOOL LEVEL,BC Public School,75.0,Mission,7575023.0,Cherry Hill Elementary,MALE,Writing,4,21,15,1.4,2018,2019
6345,323699,SCHOOL LEVEL,BC Public School,75.0,Mission,7575023.0,Cherry Hill Elementary,ABORIGINAL,Writing,4,11,9,2.0,2018,2019
6346,323700,SCHOOL LEVEL,BC Public School,75.0,Mission,7575023.0,Cherry Hill Elementary,NON ABORIGINAL,Writing,4,23,16,1.5625,2018,2019
6347,323701,SCHOOL LEVEL,BC Public School,75.0,Mission,7575023.0,Cherry Hill Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,27,20,1.8,2018,2019
6348,323707,SCHOOL LEVEL,BC Public School,75.0,Mission,7575028.0,Albert McMahon Elementary,ALL STUDENTS,Writing,4,64,34,2.2059,2018,2019
6349,323708,SCHOOL LEVEL,BC Public School,75.0,Mission,7575028.0,Albert McMahon Elementary,FEMALE,Writing,4,17,10,2.1,2018,2019
6350,323709,SCHOOL LEVEL,BC Public School,75.0,Mission,7575028.0,Albert McMahon Elementary,MALE,Writing,4,47,24,2.25,2018,2019
6351,323710,SCHOOL LEVEL,BC Public School,75.0,Mission,7575028.0,Albert McMahon Elementary,ABORIGINAL,Writing,4,10,5,2.2,2018,2019
6352,323711,SCHOOL LEVEL,BC Public School,75.0,Mission,7575028.0,Albert McMahon Elementary,NON ABORIGINAL,Writing,4,54,29,2.2069,2018,2019
6353,323712,SCHOOL LEVEL,BC Public School,75.0,Mission,7575028.0,Albert McMahon Elementary,ENGLISH LANGUAGE LEARNER,Writing,4,10,6,2.1667,2018,2019
6354,323713,SCHOOL LEVEL,BC Public School,75.0,Mission,7575028.0,Albert McMahon Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,54,28,2.2143,2018,2019
6355,323714,SCHOOL LEVEL,BC Public School,75.0,Mission,7575029.0,Christine Morrison Elementary,ALL STUDENTS,Writing,4,59,24,2.2917,2018,2019
6356,323715,SCHOOL LEVEL,BC Public School,75.0,Mission,7575029.0,Christine Morrison Elementary,FEMALE,Writing,4,30,11,2.3636,2018,2019
6357,323716,SCHOOL LEVEL,BC Public School,75.0,Mission,7575029.0,Christine Morrison Elementary,MALE,Writing,4,29,13,2.2308,2018,2019
6358,323717,SCHOOL LEVEL,BC Public School,75.0,Mission,7575029.0,Christine Morrison Elementary,ABORIGINAL,Writing,4,13,6,2.0,2018,2019
6359,323718,SCHOOL LEVEL,BC Public School,75.0,Mission,7575029.0,Christine Morrison Elementary,NON ABORIGINAL,Writing,4,46,18,2.3889,2018,2019
6360,323719,SCHOOL LEVEL,BC Public School,75.0,Mission,7575029.0,Christine Morrison Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,57,23,2.3043,2018,2019
6361,323722,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7832006.0,Coquihalla Elementary,ALL STUDENTS,Writing,4,53,38,2.6053,2018,2019
6362,323723,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7832006.0,Coquihalla Elementary,FEMALE,Writing,4,27,22,2.6364,2018,2019
6363,323724,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7832006.0,Coquihalla Elementary,MALE,Writing,4,26,16,2.5625,2018,2019
6364,323725,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7832006.0,Coquihalla Elementary,ABORIGINAL,Writing,4,20,17,2.4118,2018,2019
6365,323726,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7832006.0,Coquihalla Elementary,NON ABORIGINAL,Writing,4,33,21,2.7619,2018,2019
6366,323727,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7832006.0,Coquihalla Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,47,34,2.7059,2018,2019
6367,323731,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7876007.0,Kent Elementary,ALL STUDENTS,Writing,4,50,24,2.5417,2018,2019
6368,323732,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7876007.0,Kent Elementary,FEMALE,Writing,4,24,10,2.7,2018,2019
6369,323733,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7876007.0,Kent Elementary,MALE,Writing,4,26,14,2.4286,2018,2019
6370,323734,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7876007.0,Kent Elementary,ABORIGINAL,Writing,4,17,9,2.2222,2018,2019
6371,323735,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7876007.0,Kent Elementary,NON ABORIGINAL,Writing,4,33,15,2.7333,2018,2019
6372,323736,SCHOOL LEVEL,BC Public School,78.0,Fraser-Cascade,7876007.0,Kent Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,47,21,2.5714,2018,2019
6373,323755,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7965023.0,Khowhemun Elementary,ALL STUDENTS,Writing,4,27,8,1.875,2018,2019
6374,323756,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7965023.0,Khowhemun Elementary,FEMALE,Writing,4,16,6,1.8333,2018,2019
6375,323757,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7965023.0,Khowhemun Elementary,MALE,Writing,4,11,2,2.0,2018,2019
6376,323758,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7965023.0,Khowhemun Elementary,ABORIGINAL,Writing,4,17,6,1.8333,2018,2019
6377,323759,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7965023.0,Khowhemun Elementary,NON ABORIGINAL,Writing,4,10,2,2.0,2018,2019
6378,323760,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7965023.0,Khowhemun Elementary,ENGLISH LANGUAGE LEARNER,Writing,4,12,1,2.0,2018,2019
6379,323761,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7965023.0,Khowhemun Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,15,7,1.8571,2018,2019
6380,323782,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979041.0,Chemainus Elementary Community School,ALL STUDENTS,Writing,4,38,16,1.5625,2018,2019
6381,323783,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979041.0,Chemainus Elementary Community School,FEMALE,Writing,4,20,8,1.75,2018,2019
6382,323784,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979041.0,Chemainus Elementary Community School,MALE,Writing,4,18,8,1.375,2018,2019
6383,323785,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979041.0,Chemainus Elementary Community School,ABORIGINAL,Writing,4,11,6,1.6667,2018,2019
6384,323786,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979041.0,Chemainus Elementary Community School,NON ABORIGINAL,Writing,4,27,10,1.5,2018,2019
6385,323787,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979041.0,Chemainus Elementary Community School,NON ENGLISH LANGUAGE LEARNER,Writing,4,37,16,1.5625,2018,2019
6386,323798,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979045.0,George Bonner Elementary,ALL STUDENTS,Writing,4,64,6,2.0,2018,2019
6387,323799,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979045.0,George Bonner Elementary,FEMALE,Writing,4,33,5,2.0,2018,2019
6388,323800,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979045.0,George Bonner Elementary,MALE,Writing,4,31,1,2.0,2018,2019
6389,323801,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979045.0,George Bonner Elementary,ABORIGINAL,Writing,4,10,1,2.0,2018,2019
6390,323802,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979045.0,George Bonner Elementary,NON ABORIGINAL,Writing,4,54,5,2.0,2018,2019
6391,323803,SCHOOL LEVEL,BC Public School,79.0,Cowichan Valley,7979045.0,George Bonner Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,58,6,2.0,2018,2019
6392,323814,SCHOOL LEVEL,BC Public School,81.0,Fort Nelson,8181014.0,J S Clark Elementary,ALL STUDENTS,Writing,4,27,25,2.64,2018,2019
6393,323815,SCHOOL LEVEL,BC Public School,81.0,Fort Nelson,8181014.0,J S Clark Elementary,FEMALE,Writing,4,11,11,2.7273,2018,2019
6394,323816,SCHOOL LEVEL,BC Public School,81.0,Fort Nelson,8181014.0,J S Clark Elementary,MALE,Writing,4,16,14,2.5714,2018,2019
6395,323817,SCHOOL LEVEL,BC Public School,81.0,Fort Nelson,8181014.0,J S Clark Elementary,ABORIGINAL,Writing,4,11,9,2.5556,2018,2019
6396,323818,SCHOOL LEVEL,BC Public School,81.0,Fort Nelson,8181014.0,J S Clark Elementary,NON ABORIGINAL,Writing,4,16,16,2.6875,2018,2019
6397,323819,SCHOOL LEVEL,BC Public School,81.0,Fort Nelson,8181014.0,J S Clark Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,27,25,2.64,2018,2019
6398,323820,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8280001.0,Nechako Elementary,ALL STUDENTS,Writing,4,42,39,2.2564,2018,2019
6399,323821,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8280001.0,Nechako Elementary,FEMALE,Writing,4,17,17,2.2353,2018,2019
6400,323822,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8280001.0,Nechako Elementary,MALE,Writing,4,25,22,2.2727,2018,2019
6401,323823,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8280001.0,Nechako Elementary,ABORIGINAL,Writing,4,11,11,1.9091,2018,2019
6402,323824,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8280001.0,Nechako Elementary,NON ABORIGINAL,Writing,4,31,28,2.3929,2018,2019
6403,323825,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8280001.0,Nechako Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,36,33,2.3636,2018,2019
6404,323836,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288012.0,Uplands Elementary,ALL STUDENTS,Writing,4,54,41,1.8537,2018,2019
6405,323837,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288012.0,Uplands Elementary,FEMALE,Writing,4,29,22,2.0,2018,2019
6406,323838,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288012.0,Uplands Elementary,MALE,Writing,4,25,19,1.6842,2018,2019
6407,323839,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288012.0,Uplands Elementary,ABORIGINAL,Writing,4,13,9,1.6667,2018,2019
6408,323840,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288012.0,Uplands Elementary,NON ABORIGINAL,Writing,4,41,32,1.9063,2018,2019
6409,323841,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288012.0,Uplands Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,53,40,1.875,2018,2019
6410,323847,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288014.0,Thornhill Elementary,ALL STUDENTS,Writing,4,48,47,1.7447,2018,2019
6411,323848,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288014.0,Thornhill Elementary,FEMALE,Writing,4,24,23,1.9565,2018,2019
6412,323849,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288014.0,Thornhill Elementary,MALE,Writing,4,24,24,1.5417,2018,2019
6413,323850,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288014.0,Thornhill Elementary,ABORIGINAL,Writing,4,17,16,1.625,2018,2019
6414,323851,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288014.0,Thornhill Elementary,NON ABORIGINAL,Writing,4,31,31,1.8065,2018,2019
6415,323852,SCHOOL LEVEL,BC Public School,82.0,Coast Mountains,8288014.0,Thornhill Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,42,41,1.8293,2018,2019
6416,323869,SCHOOL LEVEL,BC Public School,83.0,North Okanagan-Shuswap,8321005.0,Highland Park Elementary,ALL STUDENTS,Writing,4,66,51,2.0,2018,2019
6417,323870,SCHOOL LEVEL,BC Public School,83.0,North Okanagan-Shuswap,8321005.0,Highland Park Elementary,FEMALE,Writing,4,21,17,2.0588,2018,2019
6418,323871,SCHOOL LEVEL,BC Public School,83.0,North Okanagan-Shuswap,8321005.0,Highland Park Elementary,MALE,Writing,4,45,34,1.9706,2018,2019
6419,323872,SCHOOL LEVEL,BC Public School,83.0,North Okanagan-Shuswap,8321005.0,Highland Park Elementary,ABORIGINAL,Writing,4,14,12,2.0,2018,2019
6420,323873,SCHOOL LEVEL,BC Public School,83.0,North Okanagan-Shuswap,8321005.0,Highland Park Elementary,NON ABORIGINAL,Writing,4,52,39,2.0,2018,2019
6421,323874,SCHOOL LEVEL,BC Public School,83.0,North Okanagan-Shuswap,8321005.0,Highland Park Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,65,51,2.0,2018,2019
6422,323935,SCHOOL LEVEL,BC Public School,85.0,Vancouver Island North,8585023.0,Eagle View Elementary,ALL STUDENTS,Writing,4,44,32,2.1563,2018,2019
6423,323936,SCHOOL LEVEL,BC Public School,85.0,Vancouver Island North,8585023.0,Eagle View Elementary,FEMALE,Writing,4,22,16,2.3125,2018,2019
6424,323937,SCHOOL LEVEL,BC Public School,85.0,Vancouver Island North,8585023.0,Eagle View Elementary,MALE,Writing,4,22,16,2.0,2018,2019
6425,323938,SCHOOL LEVEL,BC Public School,85.0,Vancouver Island North,8585023.0,Eagle View Elementary,ABORIGINAL,Writing,4,17,10,2.0,2018,2019
6426,323939,SCHOOL LEVEL,BC Public School,85.0,Vancouver Island North,8585023.0,Eagle View Elementary,NON ABORIGINAL,Writing,4,27,22,2.2273,2018,2019
6427,323940,SCHOOL LEVEL,BC Public School,85.0,Vancouver Island North,8585023.0,Eagle View Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,38,28,2.25,2018,2019
6428,323945,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9155017.0,William Konkin Elementary,ALL STUDENTS,Writing,4,29,25,1.48,2018,2019
6429,323946,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9155017.0,William Konkin Elementary,FEMALE,Writing,4,17,15,1.7333,2018,2019
6430,323947,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9155017.0,William Konkin Elementary,MALE,Writing,4,12,10,1.1,2018,2019
6431,323948,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9155017.0,William Konkin Elementary,ABORIGINAL,Writing,4,15,11,1.1818,2018,2019
6432,323949,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9155017.0,William Konkin Elementary,NON ABORIGINAL,Writing,4,14,14,1.7143,2018,2019
6433,323950,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9155017.0,William Konkin Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,29,25,1.48,2018,2019
6434,323951,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156002.0,Fraser Lake Elem-Secondary,ALL STUDENTS,Writing,4,28,24,1.7083,2018,2019
6435,323952,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156002.0,Fraser Lake Elem-Secondary,FEMALE,Writing,4,11,11,1.5455,2018,2019
6436,323953,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156002.0,Fraser Lake Elem-Secondary,MALE,Writing,4,17,13,1.8462,2018,2019
6437,323954,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156002.0,Fraser Lake Elem-Secondary,ABORIGINAL,Writing,4,18,15,1.6,2018,2019
6438,323955,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156002.0,Fraser Lake Elem-Secondary,NON ABORIGINAL,Writing,4,10,9,1.8889,2018,2019
6439,323956,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156002.0,Fraser Lake Elem-Secondary,NON ENGLISH LANGUAGE LEARNER,Writing,4,28,24,1.7083,2018,2019
6440,323957,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156003.0,W L Mcleod Elementary,ALL STUDENTS,Writing,4,35,32,2.0625,2018,2019
6441,323958,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156003.0,W L Mcleod Elementary,FEMALE,Writing,4,20,20,2.1,2018,2019
6442,323959,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156003.0,W L Mcleod Elementary,MALE,Writing,4,15,12,2.0,2018,2019
6443,323960,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156003.0,W L Mcleod Elementary,ABORIGINAL,Writing,4,13,10,1.8,2018,2019
6444,323961,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156003.0,W L Mcleod Elementary,NON ABORIGINAL,Writing,4,22,22,2.1818,2018,2019
6445,323962,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156003.0,W L Mcleod Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,35,32,2.0625,2018,2019
6446,323968,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156015.0,David Hoy Elementary,ALL STUDENTS,Writing,4,34,23,2.3043,2018,2019
6447,323969,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156015.0,David Hoy Elementary,FEMALE,Writing,4,17,12,2.4167,2018,2019
6448,323970,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156015.0,David Hoy Elementary,MALE,Writing,4,17,11,2.1818,2018,2019
6449,323971,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156015.0,David Hoy Elementary,ABORIGINAL,Writing,4,14,7,2.1429,2018,2019
6450,323972,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156015.0,David Hoy Elementary,NON ABORIGINAL,Writing,4,20,16,2.375,2018,2019
6451,323973,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9156015.0,David Hoy Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,34,23,2.3043,2018,2019
6452,323974,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9191022.0,Decker Lake Elementary,ALL STUDENTS,Writing,4,21,19,1.6842,2018,2019
6453,323975,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9191022.0,Decker Lake Elementary,FEMALE,Writing,4,12,11,1.8182,2018,2019
6454,323976,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9191022.0,Decker Lake Elementary,ABORIGINAL,Writing,4,10,9,1.3333,2018,2019
6455,323977,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9191022.0,Decker Lake Elementary,NON ABORIGINAL,Writing,4,11,10,2.0,2018,2019
6456,323978,SCHOOL LEVEL,BC Public School,91.0,Nechako Lakes,9191022.0,Decker Lake Elementary,NON ENGLISH LANGUAGE LEARNER,Writing,4,21,19,1.6842,2018,2019
6457,324518,SCHOOL LEVEL,BC Independent School,,Selfdesign Learning Foundation (IATHNBR:226),3996721.0,SelfDesign Learning Community (DL),ALL STUDENTS,Writing,4,164,110,2.4455,2018,2019
6458,324519,SCHOOL LEVEL,BC Independent School,,Selfdesign Learning Foundation (IATHNBR:226),3996721.0,SelfDesign Learning Community (DL),FEMALE,Writing,4,72,48,2.5208,2018,2019
6459,324520,SCHOOL LEVEL,BC Independent School,,Selfdesign Learning Foundation (IATHNBR:226),3996721.0,SelfDesign Learning Community (DL),MALE,Writing,4,92,62,2.3871,2018,2019
6460,324521,SCHOOL LEVEL,BC Independent School,,Selfdesign Learning Foundation (IATHNBR:226),3996721.0,SelfDesign Learning Community (DL),ABORIGINAL,Writing,4,10,8,2.25,2018,2019
6461,324522,SCHOOL LEVEL,BC Independent School,,Selfdesign Learning Foundation (IATHNBR:226),3996721.0,SelfDesign Learning Community (DL),NON ABORIGINAL,Writing,4,154,102,2.4608,2018,2019
6462,324523,SCHOOL LEVEL,BC Independent School,,Selfdesign Learning Foundation (IATHNBR:226),3996721.0,SelfDesign Learning Community (DL),NON ENGLISH LANGUAGE LEARNER,Writing,4,164,110,2.4455,2018,2019
6463,324524,SCHOOL LEVEL,BC Independent School,,Selfdesign Learning Foundation (IATHNBR:226),3996721.0,SelfDesign Learning Community (DL),SPECIAL NEEDS NO GIFTED,Writing,4,12,6,1.8333,2018,2019
6464,324879,SCHOOL LEVEL,BC Independent School,,DUNCAN CHRISTIAN SCHOOL ASSOCIATION (1979) (IATHNBR:129),7996086.0,Duncan Christian School,ALL STUDENTS,Writing,4,31,23,2.6087,2018,2019
6465,324880,SCHOOL LEVEL,BC Independent School,,DUNCAN CHRISTIAN SCHOOL ASSOCIATION (1979) (IATHNBR:129),7996086.0,Duncan Christian School,FEMALE,Writing,4,17,14,3.0714,2018,2019
6466,324881,SCHOOL LEVEL,BC Independent School,,DUNCAN CHRISTIAN SCHOOL ASSOCIATION (1979) (IATHNBR:129),7996086.0,Duncan Christian School,MALE,Writing,4,14,9,1.8889,2018,2019
6467,324882,SCHOOL LEVEL,BC Independent School,,DUNCAN CHRISTIAN SCHOOL ASSOCIATION (1979) (IATHNBR:129),7996086.0,Duncan Christian School,ABORIGINAL,Writing,4,13,8,2.125,2018,2019
6468,324883,SCHOOL LEVEL,BC Independent School,,DUNCAN CHRISTIAN SCHOOL ASSOCIATION (1979) (IATHNBR:129),7996086.0,Duncan Christian School,NON ABORIGINAL,Writing,4,18,15,2.8667,2018,2019
6469,324884,SCHOOL LEVEL,BC Independent School,,DUNCAN CHRISTIAN SCHOOL ASSOCIATION (1979) (IATHNBR:129),7996086.0,Duncan Christian School,NON ENGLISH LANGUAGE LEARNER,Writing,4,31,23,2.6087,2018,2019
6470,324885,SCHOOL LEVEL,BC Independent School,,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7996167.0,Queen of Angels School,ALL STUDENTS,Writing,4,44,37,2.1892,2018,2019
6471,324886,SCHOOL LEVEL,BC Independent School,,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7996167.0,Queen of Angels School,FEMALE,Writing,4,20,18,2.2222,2018,2019
6472,324887,SCHOOL LEVEL,BC Independent School,,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7996167.0,Queen of Angels School,MALE,Writing,4,24,19,2.1579,2018,2019
6473,324888,SCHOOL LEVEL,BC Independent School,,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7996167.0,Queen of Angels School,ABORIGINAL,Writing,4,17,12,1.9167,2018,2019
6474,324889,SCHOOL LEVEL,BC Independent School,,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7996167.0,Queen of Angels School,NON ABORIGINAL,Writing,4,27,25,2.32,2018,2019
6475,324890,SCHOOL LEVEL,BC Independent School,,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),7996167.0,Queen of Angels School,NON ENGLISH LANGUAGE LEARNER,Writing,4,44,37,2.1892,2018,2019
